Product_ID,Category,Subcategory,Price,Brand,Average_Rating_of_Similar_Products,Product_Rating,Customer_Review_Sentiment_Score,Holiday,Season,Geographical_Location,Similar_Product_List,Probability_of_Recommendation
P4865,Fitness,Yoga Mat,2748,Brand A,4.8,3.2,0.92,Yes,Spring,Canada,"['Treadmill', 'Treadmill']",0.61
P4866,Home Decor,Cushions,2419,Brand B,4.8,4.8,0.61,No,Autumn,Canada,"['Curtains', 'Curtains', 'Cushions']",0.54
P4867,Beauty,Perfume,1714,Brand D,4.7,3.2,0.85,No,Winter,India,['Moisturizer'],0.29
P4868,Electronics,Headphones,466,Brand D,5,4.3,0.75,Yes,Autumn,UK,"['Smartphone', 'Laptop', 'Laptop']",0.39
P4869,Electronics,Laptop,1455,Brand D,2.2,2,0.64,No,Winter,Canada,"['Headphones', 'Smartwatch']",0.51
P4870,Beauty,Moisturizer,3884,Brand D,2.9,3.7,0.12,Yes,Summer,India,"['Moisturizer', 'Moisturizer', 'Moisturizer']",0.39
P4871,Fashion,T-shirt,3311,Brand C,2.1,3.7,0.52,Yes,Autumn,Germany,['Jacket'],0.36
P4872,Home Decor,Wall Art,1945,Brand D,2.8,2.6,0.17,No,Winter,Germany,"['Cushions', 'Cushions']",0.41
P4873,Home Decor,Cushions,2973,Brand B,4,3.1,0.22,No,Summer,UK,"['Cushions', 'Curtains', 'Cushions']",0.52
P4874,Home Decor,Curtains,129,Brand D,4.5,4.1,0.29,Yes,Winter,India,"['Curtains', 'Wall Art', 'Curtains']",0.18
P4875,Home Decor,Cushions,4422,Brand A,3.8,2.5,0.44,Yes,Autumn,Germany,"['Wall Art', 'Lamp', 'Lamp']",0.22
P4876,Beauty,Foundation,3172,Brand D,2.8,4,0.68,No,Spring,Canada,['Moisturizer'],0.21
P4877,Fashion,Shoes,4289,Brand C,5,4.6,0.72,Yes,Winter,UK,"['Jeans', 'Jacket', 'Jeans']",0.25
P4878,Fashion,Jacket,4645,Brand A,2.9,4.8,0.65,No,Summer,Canada,"['Jeans', 'Jeans', 'T-shirt']",0.46
P4879,Fitness,Yoga Mat,4772,Brand C,2.4,4.9,0.85,No,Winter,India,"['Treadmill', 'Dumbbells']",0.73
P4880,Books,Non-fiction,4750,Brand D,3.9,3.5,0.17,Yes,Autumn,India,"['Biography', 'Fiction']",0.4
P4881,Home Decor,Wall Art,2022,Brand B,4,3.2,0.66,Yes,Summer,USA,"['Cushions', 'Cushions']",0.75
P4882,Home Decor,Wall Art,3807,Brand D,3.7,2.7,0.82,No,Summer,India,"['Lamp', 'Wall Art']",0.22
P4883,Books,Biography,4986,Brand C,2.2,4.8,0.33,Yes,Winter,Canada,"['Non-fiction', 'Biography']",0.63
P4884,Home Decor,Wall Art,764,Brand C,3.6,2.8,0.3,No,Winter,UK,['Cushions'],0.97
P4885,Fashion,Shoes,3272,Brand B,3,3.4,0.97,No,Winter,USA,['Jacket'],1
P4886,Books,Fiction,3358,Brand D,4,4,0.28,Yes,Autumn,Germany,"['Biography', 'Non-fiction']",0.75
P4887,Electronics,Headphones,4035,Brand C,2.5,4.2,0.99,Yes,Summer,India,"['Smartphone', 'Laptop']",0.32
P4888,Fashion,Shoes,186,Brand B,3.5,4.9,0.78,No,Spring,Germany,"['Shoes', 'Shoes', 'Jacket']",0.62
P4889,Beauty,Foundation,3556,Brand B,2.1,4.1,0.96,Yes,Winter,Canada,['Lipstick'],0.93
P4890,Books,Biography,1345,Brand B,2.5,2.3,0.5,Yes,Summer,UK,"['Comics', 'Non-fiction', 'Comics']",1
P4891,Home Decor,Cushions,4078,Brand A,4.8,3.8,0.83,Yes,Winter,India,['Cushions'],0.69
P4892,Books,Comics,1714,Brand C,4.9,3.9,0.41,Yes,Winter,UK,"['Non-fiction', 'Non-fiction']",0.14
P4893,Fashion,Jacket,1595,Brand A,4.3,4.9,0.43,Yes,Winter,India,"['Jacket', 'Jeans', 'Jeans']",0.41
P4894,Electronics,Smartphone,827,Brand C,2.2,3.8,0.79,Yes,Autumn,USA,"['Smartphone', 'Headphones']",0.86
P4895,Beauty,Foundation,3358,Brand A,2.6,2.2,0.78,No,Autumn,UK,['Lipstick'],0.18
P4896,Home Decor,Wall Art,861,Brand C,3.9,4,0.12,Yes,Winter,Canada,"['Wall Art', 'Wall Art', 'Curtains']",0.44
P4897,Electronics,Headphones,2649,Brand B,4.5,4.6,0.78,Yes,Autumn,USA,"['Smartphone', 'Headphones']",0.45
P4898,Electronics,Headphones,4546,Brand D,2.4,4.5,0.99,Yes,Autumn,Canada,"['Smartphone', 'Headphones']",0.15
P4899,Fashion,Jeans,826,Brand A,4.5,2.3,0.02,Yes,Summer,Canada,"['Jeans', 'T-shirt']",0.58
P4900,Fashion,T-shirt,886,Brand D,2.8,2,0.15,Yes,Winter,Canada,"['Shoes', 'Shoes', 'T-shirt']",0.83
P4901,Electronics,Smartwatch,1868,Brand A,3.8,3.7,0.82,Yes,Summer,India,['Headphones'],0.25
P4902,Fitness,Treadmill,500,Brand C,4.2,3.2,0.22,No,Autumn,India,"['Yoga Mat', 'Treadmill', 'Yoga Mat']",0.59
P4903,Fashion,Shoes,1493,Brand A,4.7,3.4,0.13,No,Summer,India,['T-shirt'],0.47
P4904,Beauty,Moisturizer,270,Brand A,2.1,3.9,0.94,No,Summer,Germany,['Foundation'],0.96
P4905,Fitness,Treadmill,4684,Brand D,3.3,4.4,0.52,No,Autumn,Germany,['Resistance Bands'],0.38
P4906,Home Decor,Curtains,481,Brand D,3.5,2.3,0.9,No,Summer,USA,"['Wall Art', 'Wall Art']",0.79
P4907,Books,Biography,3413,Brand C,3.6,4.8,0.14,Yes,Spring,India,"['Comics', 'Non-fiction']",0.2
P4908,Beauty,Foundation,1485,Brand A,2.1,3.7,0.07,No,Summer,USA,"['Lipstick', 'Foundation', 'Lipstick']",0.99
P4909,Fashion,T-shirt,1306,Brand A,2.3,4,0.58,No,Winter,India,['Jeans'],0.17
P4910,Fitness,Resistance Bands,331,Brand A,5,2.2,0.57,No,Summer,India,"['Resistance Bands', 'Dumbbells', 'Dumbbells']",0.53
P4911,Books,Biography,4676,Brand D,3.5,4,0.36,Yes,Spring,Canada,['Biography'],0.17
P4912,Beauty,Foundation,747,Brand A,2.7,4.5,0.69,No,Spring,India,"['Lipstick', 'Moisturizer']",0.28
P4913,Books,Non-fiction,4263,Brand D,2.6,2,0.94,Yes,Spring,Germany,"['Comics', 'Biography']",0.71
P4914,Beauty,Lipstick,1069,Brand C,3.3,3.7,0.53,No,Spring,Canada,"['Lipstick', 'Foundation', 'Perfume']",0.53
P4915,Fashion,Jeans,168,Brand C,3,2.3,0.25,Yes,Autumn,India,['Jeans'],0.97
P4916,Beauty,Perfume,3079,Brand B,2.3,3.9,0.69,Yes,Summer,Germany,"['Lipstick', 'Foundation', 'Moisturizer']",0.2
P4917,Electronics,Laptop,2974,Brand B,2.4,2.8,0.16,Yes,Winter,India,"['Headphones', 'Laptop']",0.13
P4918,Home Decor,Wall Art,1458,Brand D,4.6,2.9,0.24,Yes,Spring,India,"['Lamp', 'Lamp', 'Cushions']",0.89
P4919,Home Decor,Wall Art,4286,Brand C,4.6,2.9,0.93,No,Spring,India,"['Wall Art', 'Lamp', 'Wall Art']",0.64
P4920,Books,Biography,4646,Brand A,2.3,3.6,0.28,No,Spring,India,"['Fiction', 'Biography']",0.15
P4921,Home Decor,Curtains,1205,Brand B,4.1,3.2,0.65,No,Spring,USA,"['Cushions', 'Curtains']",0.88
P4922,Fitness,Yoga Mat,617,Brand C,3,2.8,0.51,No,Spring,Germany,"['Resistance Bands', 'Yoga Mat']",0.21
P4923,Home Decor,Curtains,3714,Brand C,2.3,3.3,0.22,Yes,Autumn,Canada,"['Wall Art', 'Lamp']",0.87
P4924,Electronics,Smartwatch,715,Brand C,4.6,2,0.64,No,Winter,USA,['Laptop'],0.57
P4925,Home Decor,Wall Art,3130,Brand A,4,2.9,0.58,No,Winter,India,"['Wall Art', 'Wall Art']",0.2
P4926,Beauty,Lipstick,1469,Brand B,3.7,3.5,0.48,Yes,Autumn,Germany,"['Lipstick', 'Moisturizer']",0.26
P4927,Home Decor,Curtains,172,Brand D,4.5,3.6,0.74,No,Summer,UK,['Cushions'],0.77
P4928,Beauty,Perfume,3562,Brand A,3.3,3.6,0.56,Yes,Autumn,India,['Moisturizer'],0.59
P4929,Home Decor,Curtains,2511,Brand D,5,4,0.18,No,Spring,Canada,"['Lamp', 'Lamp', 'Wall Art']",0.14
P4930,Beauty,Perfume,2230,Brand B,3.9,4.9,0.82,Yes,Summer,Germany,"['Foundation', 'Lipstick', 'Moisturizer']",0.88
P4931,Beauty,Perfume,412,Brand D,2.1,2.2,0.23,No,Summer,USA,['Moisturizer'],0.31
P4932,Home Decor,Cushions,3969,Brand B,2.9,4.4,0.75,Yes,Summer,UK,"['Cushions', 'Curtains']",0.89
P4933,Beauty,Lipstick,465,Brand A,4.1,3.2,0.72,Yes,Spring,UK,['Lipstick'],0.35
P4934,Electronics,Laptop,956,Brand C,2.1,2.7,0.75,No,Autumn,Canada,"['Smartphone', 'Headphones', 'Laptop']",0.65
P4935,Fitness,Resistance Bands,3659,Brand D,3.1,3.1,0.55,No,Winter,USA,"['Yoga Mat', 'Resistance Bands', 'Dumbbells']",0.86
P4936,Fashion,Shoes,3575,Brand A,4.9,3.6,0.92,Yes,Spring,UK,['Shoes'],0.91
P4937,Fashion,Shoes,2785,Brand C,3.7,2.6,0.94,No,Autumn,UK,"['Shoes', 'T-shirt', 'Shoes']",0.93
P4938,Home Decor,Lamp,1871,Brand D,4.6,2.4,0.65,No,Autumn,Canada,['Wall Art'],0.85
P4939,Home Decor,Lamp,4498,Brand D,3.3,2.6,0.87,No,Spring,USA,"['Curtains', 'Wall Art']",0.58
P4940,Beauty,Lipstick,711,Brand B,4.4,3.2,0.24,No,Spring,UK,"['Perfume', 'Perfume', 'Perfume']",0.89
P4941,Books,Fiction,3257,Brand A,4.3,2.8,0.79,Yes,Autumn,UK,"['Biography', 'Non-fiction', 'Fiction']",0.54
P4942,Electronics,Headphones,1436,Brand D,2.7,3.8,0.7,Yes,Summer,USA,"['Headphones', 'Headphones']",0.36
P4943,Fitness,Dumbbells,186,Brand A,2.8,4.9,0.51,Yes,Autumn,UK,"['Yoga Mat', 'Yoga Mat', 'Yoga Mat']",0.55
P4944,Beauty,Moisturizer,3795,Brand C,3.4,4,0.89,Yes,Winter,UK,['Moisturizer'],0.93
P4945,Books,Fiction,4985,Brand C,2.6,3.7,0.97,No,Spring,Germany,['Biography'],0.78
P4946,Home Decor,Curtains,3854,Brand D,2.7,3.9,0.07,No,Summer,Canada,['Wall Art'],0.85
P4947,Beauty,Foundation,3079,Brand A,4.8,2.7,0.84,Yes,Spring,India,['Moisturizer'],0.36
P4948,Books,Non-fiction,278,Brand B,4.4,2.5,0.36,No,Spring,India,"['Fiction', 'Biography']",0.97
P4949,Books,Biography,4103,Brand A,4.8,3.8,0.85,Yes,Summer,USA,['Comics'],0.16
P4950,Electronics,Smartphone,1470,Brand A,4.5,3.8,0.91,No,Spring,Canada,"['Smartphone', 'Laptop']",0.75
P4951,Fitness,Yoga Mat,1417,Brand D,2.4,2.5,0.45,Yes,Spring,Canada,"['Yoga Mat', 'Yoga Mat']",0.96
P4952,Home Decor,Lamp,1995,Brand B,3.1,2.5,0.84,No,Summer,UK,"['Cushions', 'Cushions', 'Wall Art']",0.83
P4953,Books,Comics,4997,Brand C,2,2.1,0.16,Yes,Autumn,India,['Fiction'],0.52
P4954,Beauty,Lipstick,2542,Brand D,2.6,3.6,0.06,No,Winter,India,"['Lipstick', 'Foundation', 'Lipstick']",0.56
P4955,Electronics,Smartwatch,3308,Brand D,4.4,3,0.6,No,Autumn,Canada,['Laptop'],0.3
P4956,Fitness,Resistance Bands,3789,Brand D,2.8,2.6,0.14,Yes,Winter,Germany,"['Treadmill', 'Treadmill']",0.87
P4957,Beauty,Moisturizer,1238,Brand B,4.9,4.9,0.82,Yes,Winter,USA,"['Foundation', 'Lipstick']",0.52
P4958,Electronics,Smartphone,1827,Brand B,2.5,3.6,0.8,Yes,Summer,UK,"['Headphones', 'Smartphone', 'Smartphone']",0.76
P4959,Home Decor,Lamp,1466,Brand D,3.4,2.7,0.99,No,Summer,UK,"['Curtains', 'Wall Art']",0.14
P4960,Home Decor,Wall Art,1318,Brand B,3.6,3.1,0.15,Yes,Spring,Germany,"['Cushions', 'Lamp']",0.51
P4961,Electronics,Smartphone,3037,Brand C,4.6,4.9,0.98,Yes,Winter,UK,['Laptop'],0.88
P4962,Fashion,Jeans,4970,Brand A,3.1,4.4,0.86,Yes,Summer,Canada,['Jeans'],0.8
P4963,Electronics,Headphones,2517,Brand B,2.2,3.6,0.17,No,Winter,Germany,"['Smartphone', 'Smartphone']",0.41
P4964,Electronics,Smartphone,1817,Brand C,4.8,4.8,0.59,Yes,Summer,Canada,['Laptop'],0.39
P4965,Books,Non-fiction,3380,Brand A,2.3,4.1,0.83,Yes,Spring,UK,"['Comics', 'Fiction']",0.79
P4966,Fashion,Jeans,4743,Brand B,3.9,3.3,0.19,No,Winter,USA,['Jacket'],0.35
P4967,Beauty,Lipstick,100,Brand A,2.1,4.3,0.42,Yes,Autumn,UK,"['Foundation', 'Moisturizer']",0.27
P4968,Books,Comics,3476,Brand D,3.2,3.6,0.19,Yes,Autumn,India,"['Non-fiction', 'Biography', 'Comics']",0.32
P4969,Electronics,Smartwatch,4935,Brand B,4.4,2.4,0.65,No,Autumn,USA,"['Laptop', 'Laptop']",0.23
P4970,Fashion,T-shirt,1166,Brand C,2.6,4.8,0.5,No,Winter,Canada,"['T-shirt', 'T-shirt', 'Shoes']",0.52
P4971,Fitness,Treadmill,2258,Brand B,3.7,2.3,0.13,No,Spring,India,"['Treadmill', 'Dumbbells', 'Dumbbells']",0.73
P4972,Books,Fiction,3297,Brand B,4.9,3.3,0.85,Yes,Spring,India,['Fiction'],0.84
P4973,Beauty,Moisturizer,3786,Brand A,4.1,2.6,0.98,Yes,Autumn,Germany,"['Perfume', 'Perfume', 'Perfume']",0.26
P4974,Home Decor,Wall Art,511,Brand C,4.2,4.4,0.75,Yes,Autumn,UK,"['Curtains', 'Cushions']",0.79
P4975,Fitness,Yoga Mat,2153,Brand A,3.8,2.3,0.72,No,Winter,Germany,"['Resistance Bands', 'Yoga Mat', 'Yoga Mat']",0.92
P4976,Beauty,Lipstick,3186,Brand D,2.6,2.2,0.1,Yes,Autumn,UK,"['Foundation', 'Lipstick', 'Perfume']",0.53
P4977,Books,Biography,768,Brand C,2.8,4.6,0.68,Yes,Autumn,India,['Biography'],0.8
P4978,Books,Comics,1600,Brand D,4.4,2.5,0.23,No,Winter,Germany,"['Comics', 'Biography']",0.97
P4979,Books,Biography,4031,Brand A,4.6,4,0.68,No,Summer,India,"['Non-fiction', 'Comics']",0.26
P4980,Books,Non-fiction,2671,Brand D,4.7,2.4,0.58,Yes,Winter,Canada,['Fiction'],0.18
P4981,Beauty,Perfume,2020,Brand B,4.1,2.1,0.51,No,Winter,USA,['Moisturizer'],0.38
P4982,Fashion,Shoes,3701,Brand B,2.6,4.2,0.8,No,Winter,USA,"['Shoes', 'T-shirt', 'T-shirt']",0.84
P4983,Books,Biography,486,Brand C,3.7,3.5,0.46,Yes,Spring,UK,"['Fiction', 'Fiction']",0.71
P4984,Beauty,Moisturizer,2435,Brand D,4.8,4,0.96,No,Spring,USA,['Perfume'],0.29
P4985,Home Decor,Cushions,3616,Brand D,2.5,2.4,0.02,No,Spring,Germany,['Lamp'],0.17
P4986,Beauty,Moisturizer,1959,Brand C,3.3,4.9,0.09,No,Spring,USA,"['Foundation', 'Moisturizer', 'Lipstick']",0.56
P4987,Fitness,Resistance Bands,697,Brand C,5,2.4,0.86,Yes,Spring,India,"['Treadmill', 'Yoga Mat']",0.75
P4988,Home Decor,Wall Art,3611,Brand C,4.8,2,0.53,Yes,Spring,Germany,['Cushions'],0.53
P4989,Beauty,Perfume,4588,Brand B,4.2,3.6,0.78,Yes,Winter,Germany,"['Perfume', 'Lipstick', 'Lipstick']",0.45
P4990,Home Decor,Wall Art,429,Brand B,3.7,3.5,0.65,No,Spring,USA,"['Curtains', 'Lamp', 'Lamp']",0.38
P4991,Books,Comics,1062,Brand D,2.7,4.5,0.31,No,Winter,Germany,['Comics'],0.61
P4992,Home Decor,Wall Art,3481,Brand B,4.9,3,0.23,Yes,Spring,UK,"['Wall Art', 'Lamp', 'Curtains']",0.92
P4993,Fashion,Jeans,1590,Brand C,4,5,0.07,Yes,Summer,USA,['Jeans'],1
P4994,Books,Non-fiction,464,Brand A,2.7,2.2,0.04,No,Winter,Canada,['Non-fiction'],0.12
P4995,Beauty,Lipstick,2277,Brand C,3.6,3.6,0.25,Yes,Spring,UK,"['Foundation', 'Foundation']",0.91
P4996,Electronics,Smartphone,2504,Brand C,4.3,3.2,0.04,No,Spring,UK,['Laptop'],0.89
P4997,Beauty,Foundation,2773,Brand B,2.4,3.4,0.58,Yes,Spring,Canada,"['Foundation', 'Lipstick', 'Moisturizer']",0.67
P4998,Fashion,Jacket,4757,Brand B,3,4.6,0.24,No,Autumn,Canada,['Jeans'],0.96
P4999,Home Decor,Lamp,3814,Brand D,3.8,3.8,0.3,No,Summer,India,"['Wall Art', 'Cushions']",0.53
P5000,Home Decor,Cushions,354,Brand B,4.1,4.9,0.33,No,Summer,USA,"['Wall Art', 'Lamp']",0.59
P5001,Beauty,Foundation,3669,Brand C,4,4.5,0.13,Yes,Spring,Canada,"['Lipstick', 'Moisturizer', 'Foundation']",0.33
P5002,Electronics,Laptop,4216,Brand A,4.8,2.4,0.64,No,Spring,USA,['Smartwatch'],0.52
P5003,Fitness,Yoga Mat,1224,Brand C,4.2,3.9,0.9,No,Spring,UK,['Dumbbells'],0.71
P5004,Home Decor,Cushions,315,Brand B,3.5,4.3,0.49,Yes,Autumn,UK,"['Wall Art', 'Curtains', 'Lamp']",0.86
P5005,Books,Non-fiction,672,Brand C,2.7,3.8,0.27,Yes,Winter,Germany,['Non-fiction'],0.78
P5006,Books,Comics,2134,Brand C,4.6,3.2,0.65,Yes,Winter,UK,"['Fiction', 'Biography']",0.93
P5007,Fitness,Resistance Bands,1942,Brand C,2.9,2.4,0.17,Yes,Spring,USA,"['Dumbbells', 'Resistance Bands', 'Treadmill']",0.52
P5008,Beauty,Foundation,1525,Brand B,2.3,3,0.06,No,Autumn,Canada,"['Lipstick', 'Foundation']",0.49
P5009,Beauty,Foundation,3033,Brand D,3.9,4.4,0.77,Yes,Summer,USA,['Foundation'],0.44
P5010,Fitness,Treadmill,469,Brand A,2.2,4.9,0.85,Yes,Summer,India,['Treadmill'],0.22
P5011,Electronics,Smartphone,3087,Brand D,4.9,3.6,0.19,Yes,Spring,India,"['Headphones', 'Laptop']",0.95
P5012,Beauty,Foundation,386,Brand A,3.1,3,0.34,No,Spring,Germany,['Lipstick'],0.1
P5013,Beauty,Moisturizer,1610,Brand B,3.8,2.2,0.44,Yes,Autumn,UK,"['Perfume', 'Foundation']",0.67
P5014,Books,Biography,904,Brand B,4.5,4.3,0.96,No,Summer,Canada,"['Biography', 'Biography']",0.32
P5015,Home Decor,Wall Art,2539,Brand B,5,2.7,0.83,No,Spring,Germany,['Curtains'],0.44
P5016,Books,Comics,453,Brand A,3.4,4.9,0.61,No,Autumn,Canada,"['Fiction', 'Comics', 'Fiction']",0.67
P5017,Electronics,Smartphone,4214,Brand B,4.5,3.1,0.82,No,Spring,USA,"['Smartphone', 'Smartphone']",0.81
P5018,Beauty,Foundation,3318,Brand B,3.6,4.9,0.03,Yes,Autumn,USA,"['Perfume', 'Foundation']",0.88
P5019,Electronics,Headphones,4548,Brand D,3.2,2.7,0.78,Yes,Summer,Canada,"['Smartwatch', 'Headphones']",0.62
P5020,Beauty,Lipstick,2484,Brand C,4.8,4.3,0.22,No,Autumn,UK,"['Perfume', 'Perfume']",0.28
P5021,Electronics,Headphones,1216,Brand C,2.8,4.7,0.25,Yes,Summer,USA,['Laptop'],0.97
P5022,Beauty,Foundation,4654,Brand C,4.7,4.5,0.54,Yes,Spring,Germany,"['Foundation', 'Foundation']",0.29
P5023,Beauty,Foundation,1039,Brand B,2.4,2.4,0.09,Yes,Summer,India,['Perfume'],0.31
P5024,Fashion,Jacket,455,Brand C,3.9,2.2,0.29,No,Summer,USA,"['Jacket', 'Jacket']",0.66
P5025,Fitness,Yoga Mat,414,Brand C,3.6,2.1,0.83,Yes,Summer,USA,['Resistance Bands'],0.87
P5026,Beauty,Lipstick,3963,Brand B,4.4,4.7,0.62,No,Summer,Germany,['Foundation'],0.45
P5027,Fitness,Dumbbells,4475,Brand D,2.5,3.6,0.53,No,Winter,India,['Yoga Mat'],0.17
P5028,Home Decor,Wall Art,4576,Brand C,4.3,2.6,0.1,Yes,Spring,Germany,"['Curtains', 'Curtains']",0.9
P5029,Fashion,Jeans,397,Brand D,4.9,2.8,0.22,No,Autumn,India,['Jacket'],0.39
P5030,Home Decor,Cushions,1708,Brand A,3.7,4.6,0.37,No,Spring,UK,"['Wall Art', 'Wall Art', 'Curtains']",0.27
P5031,Books,Non-fiction,3243,Brand C,2.4,4,0.14,Yes,Winter,Germany,['Fiction'],0.36
P5032,Electronics,Smartphone,1296,Brand D,2.7,3.3,0.06,Yes,Spring,UK,['Smartphone'],0.29
P5033,Beauty,Lipstick,3654,Brand A,2.4,4.1,0.84,Yes,Winter,UK,"['Lipstick', 'Lipstick']",0.42
P5034,Beauty,Foundation,2873,Brand C,2.3,3.8,0.17,Yes,Summer,Germany,"['Perfume', 'Moisturizer']",0.18
P5035,Beauty,Moisturizer,795,Brand D,4.4,2.6,0.07,No,Spring,UK,['Lipstick'],0.39
P5036,Fitness,Treadmill,3732,Brand B,2.1,3.7,0.43,Yes,Winter,Germany,['Resistance Bands'],0.45
P5037,Fashion,Jeans,2234,Brand B,4.7,2.4,0.42,No,Winter,India,['T-shirt'],0.89
P5038,Fashion,T-shirt,3704,Brand B,4.7,3.8,0.59,Yes,Summer,USA,"['Shoes', 'Shoes', 'Shoes']",0.76
P5039,Electronics,Laptop,1143,Brand D,3.2,2.8,0.77,No,Summer,USA,"['Headphones', 'Headphones', 'Laptop']",0.56
P5040,Home Decor,Lamp,3646,Brand C,4.5,4.6,0.15,Yes,Spring,UK,['Curtains'],0.91
P5041,Books,Fiction,3575,Brand C,4.6,3.3,0.84,No,Summer,Germany,"['Non-fiction', 'Comics', 'Biography']",0.15
P5042,Fashion,Jacket,3273,Brand C,4.5,3.5,0.18,No,Autumn,USA,"['Shoes', 'Shoes', 'Jeans']",0.43
P5043,Books,Fiction,2650,Brand A,4.2,2.9,0.59,Yes,Autumn,Germany,"['Non-fiction', 'Non-fiction']",0.26
P5044,Fitness,Dumbbells,2267,Brand C,2.2,4.2,0.29,Yes,Winter,India,"['Yoga Mat', 'Resistance Bands', 'Resistance Bands']",0.29
P5045,Home Decor,Curtains,1631,Brand A,2.4,4.2,0.01,No,Spring,USA,"['Wall Art', 'Lamp', 'Curtains']",0.37
P5046,Fitness,Dumbbells,4570,Brand A,3.3,3.7,0.49,No,Autumn,Germany,['Dumbbells'],0.96
P5047,Beauty,Perfume,3182,Brand A,2.6,2.2,0.26,Yes,Winter,Germany,"['Foundation', 'Lipstick', 'Foundation']",0.96
P5048,Home Decor,Wall Art,2516,Brand D,4.8,4.7,0.97,Yes,Summer,Canada,"['Cushions', 'Curtains', 'Wall Art']",0.8
P5049,Fitness,Dumbbells,3329,Brand C,3.1,3.7,0.55,No,Winter,Canada,"['Yoga Mat', 'Dumbbells']",0.94
P5050,Electronics,Laptop,2844,Brand D,4,3.6,0.3,Yes,Spring,Canada,"['Headphones', 'Smartwatch']",0.33
P5051,Fashion,T-shirt,1846,Brand D,2.3,2.4,0.32,No,Spring,USA,"['Jeans', 'Shoes']",0.46
P5052,Fitness,Yoga Mat,1048,Brand A,4.1,2.8,0.33,Yes,Winter,Germany,['Treadmill'],0.74
P5053,Fashion,T-shirt,271,Brand D,3,2.2,0.89,No,Summer,Canada,"['T-shirt', 'Jeans', 'Shoes']",0.74
P5054,Books,Fiction,2095,Brand B,4.1,3.1,0.44,Yes,Autumn,India,['Non-fiction'],0.87
P5055,Fitness,Dumbbells,1994,Brand B,2.3,2.4,0.36,Yes,Summer,Canada,['Dumbbells'],0.65
P5056,Electronics,Laptop,2325,Brand C,4.1,2.2,0.61,No,Autumn,USA,['Headphones'],0.93
P5057,Fitness,Dumbbells,3449,Brand B,2.5,4.4,0.97,No,Summer,India,"['Resistance Bands', 'Treadmill', 'Resistance Bands']",0.4
P5058,Home Decor,Wall Art,4360,Brand C,2.8,2.8,0.19,No,Spring,USA,['Cushions'],0.88
P5059,Electronics,Smartphone,2353,Brand A,3.1,3.4,0.98,Yes,Autumn,Canada,"['Laptop', 'Smartphone', 'Smartphone']",0.36
P5060,Beauty,Lipstick,2258,Brand B,4.5,3.3,0.45,No,Autumn,UK,"['Foundation', 'Moisturizer', 'Lipstick']",0.15
P5061,Fashion,Shoes,2485,Brand B,3.3,3,0.11,No,Spring,India,"['Jacket', 'T-shirt']",0.56
P5062,Home Decor,Cushions,2191,Brand C,4.7,3,0.43,Yes,Autumn,India,['Lamp'],0.33
P5063,Beauty,Perfume,1367,Brand B,3.1,4.5,0.91,Yes,Winter,USA,"['Perfume', 'Perfume']",0.36
P5064,Home Decor,Curtains,2589,Brand A,2.3,2.5,0.71,Yes,Summer,UK,['Wall Art'],0.68
P5065,Fashion,Jacket,1131,Brand B,2.3,4.4,0.43,No,Spring,USA,"['Jeans', 'Jeans', 'Jeans']",0.36
P5066,Electronics,Headphones,2526,Brand B,2.8,4.3,0.82,No,Winter,UK,"['Smartphone', 'Smartwatch']",0.79
P5067,Fashion,Shoes,3308,Brand C,3.3,2,0.06,No,Autumn,India,"['Jeans', 'T-shirt', 'Shoes']",0.67
P5068,Books,Biography,4451,Brand B,2.1,2.1,0.53,Yes,Summer,India,"['Non-fiction', 'Comics', 'Non-fiction']",0.93
P5069,Fashion,Jeans,1948,Brand B,3.5,4.7,0.2,No,Winter,Germany,"['Jacket', 'Jacket', 'Jeans']",0.22
P5070,Home Decor,Curtains,1571,Brand C,4,4.1,0.49,No,Winter,Canada,"['Wall Art', 'Curtains', 'Cushions']",0.15
P5071,Home Decor,Wall Art,2274,Brand A,3.9,3.4,1,Yes,Autumn,Canada,"['Wall Art', 'Lamp', 'Wall Art']",0.19
P5072,Fashion,Jeans,4654,Brand D,3.4,2.8,0.32,No,Winter,India,['Jacket'],0.16
P5073,Home Decor,Wall Art,820,Brand D,2.4,3.9,0.76,No,Summer,USA,['Curtains'],0.83
P5074,Fitness,Yoga Mat,4148,Brand C,3.7,2.2,0.91,Yes,Autumn,Canada,['Resistance Bands'],0.53
P5075,Fitness,Yoga Mat,4104,Brand D,3.8,2.1,0.58,No,Spring,USA,"['Treadmill', 'Yoga Mat', 'Yoga Mat']",0.51
P5076,Electronics,Laptop,2744,Brand D,4.9,3,0.83,No,Winter,USA,"['Headphones', 'Smartphone', 'Smartwatch']",0.43
P5077,Home Decor,Cushions,3014,Brand C,4.3,4.9,0.97,Yes,Summer,Canada,['Wall Art'],0.62
P5078,Fitness,Dumbbells,2341,Brand D,4,4.4,0.37,Yes,Spring,UK,['Resistance Bands'],0.72
P5079,Fashion,T-shirt,2657,Brand C,3.5,4.8,0.57,No,Summer,UK,"['Jacket', 'T-shirt', 'Jeans']",0.66
P5080,Fitness,Resistance Bands,1658,Brand A,2.8,4.3,0.21,Yes,Spring,USA,['Resistance Bands'],0.63
P5081,Books,Biography,4941,Brand B,3.1,3.6,0.88,Yes,Winter,Germany,"['Non-fiction', 'Biography']",0.51
